id_venda,id_cliente,id_produto,quantidade,data_venda
43380,124,39,5,2016-02-23
43381,326,10,4,2016-02-14
43382,496,20,3,2016-02-15
43383,420,10,1,2016-02-10
43384,33,22,4,2016-02-02
43385,319,48,2,2016-02-26
43386,179,5,3,2016-02-05
43387,170,1,2,2016-02-25
43388,305,13,5,2016-02-10
43389,316,1,1,2016-02-20
43390,113,28,2,2016-02-12
43391,369,46,1,2016-02-08
43392,43,13,4,2016-02-28
43393,200,10,5,2016-02-10
43394,124,43,2,2016-02-22
43395,42,123,5,2016-02-01
43396,122,6,1,2016-02-09
43397,184,12,4,2016-02-19
43398,104,3,1,2016-02-19
43399,237,80,2,2016-02-12
43400,197,36,5,2016-02-25
43401,116,2,1,2016-02-09
43402,238,46,2,2016-02-01
43403,346,22,5,2016-02-23
43404,151,2,3,2016-02-06
43405,414,6,5,2016-02-17
43406,75,50,5,2016-02-15
43407,307,47,2,2016-02-28
43408,269,22,4,2016-02-04
43409,498,2,4,2016-02-27
43410,78,8,1,2016-02-16
43411,79,2,3,2016-02-06
43412,214,31,2,2016-02-11
43413,334,33,4,2016-02-11
43414,499,5,4,2016-02-06
43415,436,80,5,2016-02-04
43416,338,5,4,2016-02-23
43417,403,3,2,2016-02-25
43418,172,8,1,2016-02-21
43419,69,10,2,2016-02-03
43420,300,33,2,2016-02-17
43421,374,444,1,2016-02-22
43422,355,5,2,2016-02-22
43423,311,2,2,2016-02-20
43424,171,8,3,2016-02-22
43425,410,8,5,2016-02-24
43426,430,49,4,2016-02-04
43427,295,1,1,2016-02-29
43428,8,8,1,2016-02-07
43429,59,1,3,2016-02-28
43430,320,48,4,2016-02-27
43431,16,1,5,2016-03-01
43432,484,26,3,2016-02-07
43433,30,48,1,2016-02-02
43434,67,5,3,2016-02-12
43435,339,45,3,2016-02-03
43436,384,2,5,2016-02-08
43437,98,28,2,2016-02-26
43438,380,3,3,2016-02-22
43439,1,16,4,2016-02-16
43440,96,1,4,2016-02-22
43441,444,444,2,2016-02-14
43442,10,8,5,2016-02-02
43443,242,39,3,2016-02-18
43444,399,2,3,2016-02-25
43445,208,6,3,2016-02-10
43446,351,20,3,2016-02-12
43447,445,46,2,2016-02-01
43448,351,13,3,2016-02-11
43449,116,30,1,2016-02-21
43450,322,3,4,2016-02-01
43451,328,6,3,2016-02-19
43452,57,1,1,2016-02-22
43453,269,80,1,2016-02-24
43454,280,47,3,2016-02-26
43455,472,13,2,2016-02-24
43456,304,13,5,2016-02-06
43457,485,27,2,2016-02-29
43458,140,42,2,2016-02-09
43459,25,2,2,2016-02-13
43460,163,44,4,2016-02-29
43461,386,10,5,2016-02-23
43462,92,5,2,2016-02-09
43463,462,6,5,2016-02-19
43464,230,1,2,2016-02-16
43465,69,22,2,2016-02-17
43466,160,43,1,2016-02-23
43467,25,5,1,2016-02-04
43468,382,17,4,2016-02-10
43469,202,41,3,2016-02-20
43470,110,13,2,2016-02-14
43471,33,42,2,2016-02-28
43472,35,8,1,2016-02-21
43473,49,3,3,2016-02-24
43474,414,2,2,2016-02-13
43475,86,1,1,2016-02-18
43476,210,80,2,2016-02-05
43477,283,18,4,2016-02-16
43478,91,17,1,2016-02-16
43479,232,10,1,2016-02-12
43480,192,31,1,2016-02-22
43481,78,2,1,2016-02-18
43482,90,1,1,2016-02-09
43483,303,80,2,2016-02-18
43484,256,29,3,2016-02-22
43485,268,444,5,2016-02-15
43486,424,10,4,2016-02-15
43487,97,6,1,2016-02-26
43488,52,10,1,2016-02-26
43489,367,1,4,2016-02-08
43490,229,444,3,2016-02-16
43491,366,30,1,2016-02-07
43492,32,13,4,2016-02-21
43493,47,5,1,2016-03-01
43494,347,49,3,2016-02-28
43495,136,31,3,2016-02-03
43496,465,1,2,2016-02-06
43497,344,27,5,2016-02-26
43498,164,1,2,2016-02-18
43499,42,1,5,2016-02-06
43500,111,2,4,2016-02-06
43501,131,13,1,2016-02-06
43502,92,37,5,2016-02-16
43503,329,49,1,2016-02-22
43504,272,50,5,2016-02-24
43505,34,6,5,2016-02-13
43506,25,41,4,2016-02-12
43507,232,2,4,2016-02-27
43508,270,3,1,2016-02-17
43509,102,25,3,2016-02-04
43510,384,12,5,2016-02-16
43511,158,5,5,2016-02-23
43512,183,10,5,2016-02-21
43513,329,5,3,2016-02-14
43514,78,123,4,2016-02-21
43515,264,46,2,2016-02-25
43516,91,5,4,2016-02-02
43517,489,36,2,2016-02-18
43518,24,15,1,2016-02-03
43519,135,1,2,2016-02-21
43520,345,19,3,2016-02-26
43521,247,5,4,2016-02-01
43522,168,10,5,2016-03-01
43523,467,3,5,2016-02-27
43524,140,2,4,2016-02-10
43525,163,24,5,2016-02-25
43526,62,8,5,2016-02-11
43527,329,444,4,2016-02-04
43528,440,43,1,2016-02-29
43529,32,3,1,2016-02-11
43530,289,10,2,2016-02-13
43531,177,31,5,2016-02-22
43532,352,3,1,2016-02-16
43533,264,3,3,2016-02-03
43534,12,5,1,2016-02-09
43535,494,33,4,2016-02-24
43536,274,3,5,2016-02-16
43537,353,44,5,2016-02-25
43538,487,3,2,2016-02-21
43539,57,42,5,2016-02-03
43540,461,5,5,2016-02-13
43541,157,41,5,2016-02-15
43542,262,6,4,2016-02-17
43543,28,48,2,2016-02-19
43544,170,444,2,2016-02-10
43545,309,2,4,2016-02-12
43546,453,1,4,2016-02-11
43547,93,6,5,2016-02-27
43548,205,37,4,2016-02-29
43549,426,2,3,2016-02-08
43550,404,26,4,2016-02-12
43551,126,5,5,2016-02-15
43552,353,8,3,2016-02-18
43553,375,45,1,2016-02-07
43554,163,50,2,2016-02-14
43555,394,6,4,2016-02-16
43556,111,19,2,2016-02-22
43557,153,39,2,2016-02-03
43558,111,5,3,2016-02-17
43559,266,2,4,2016-02-04
43560,327,6,3,2016-02-16
43561,99,10,4,2016-02-17
43562,84,5,4,2016-02-23
43563,232,36,1,2016-02-26
43564,221,31,5,2016-02-07
43565,227,16,5,2016-02-20
43566,285,12,5,2016-02-10
43567,465,31,5,2016-02-26
43568,32,50,3,2016-02-27
43569,459,46,1,2016-02-01
43570,487,8,2,2016-02-10
43571,307,30,1,2016-02-09
43572,414,2,2,2016-02-14
43573,371,31,2,2016-02-08
43574,131,26,4,2016-02-23
43575,403,10,5,2016-02-05
43576,58,36,3,2016-02-19
43577,301,23,4,2016-02-06
43578,275,123,1,2016-02-26
43579,293,49,3,2016-02-19
43580,85,31,4,2016-02-08
43581,478,5,3,2016-02-25
43582,194,42,3,2016-02-19
43583,51,10,1,2016-02-29
43584,456,123,2,2016-02-23
43585,406,6,1,2016-02-13
43586,33,11,5,2016-02-24
43587,5,42,1,2016-02-21
43588,184,6,1,2016-02-09
43589,491,2,5,2016-02-11
43590,431,16,5,2016-02-23
43591,80,19,5,2016-02-02
43592,364,12,2,2016-02-11
43593,295,37,3,2016-02-28
43594,263,3,4,2016-02-17
43595,199,3,3,2016-02-14
43596,447,46,2,2016-02-23
43597,36,16,2,2016-02-28
43598,422,1,1,2016-02-22
43599,189,10,4,2016-02-10
43600,220,8,4,2016-02-21
43601,417,8,1,2016-02-26
43602,248,2,2,2016-02-05
43603,342,1,1,2016-02-28
43604,206,6,2,2016-02-10
43605,207,8,1,2016-02-06
43606,59,2,2,2016-03-01
43607,398,41,4,2016-02-08
43608,193,2,1,2016-02-09
43609,408,25,1,2016-02-28
43610,453,32,4,2016-02-14
43611,453,6,1,2016-02-05
43612,31,19,4,2016-02-09
43613,475,8,2,2016-02-11
43614,241,50,4,2016-02-07
43615,171,49,1,2016-02-25
43616,96,47,3,2016-02-01
43617,112,5,5,2016-02-20
43618,103,47,3,2016-02-10
43619,23,43,5,2016-02-17
43620,272,6,4,2016-02-12
43621,426,48,2,2016-02-29
43622,471,29,3,2016-02-13
43623,178,22,2,2016-02-05
43624,84,44,3,2016-02-25
43625,266,36,3,2016-02-18
43626,440,8,3,2016-02-14
43627,314,40,4,2016-02-17
43628,209,35,3,2016-02-18
43629,363,444,3,2016-02-14
43630,465,8,1,2016-02-04
43631,70,3,4,2016-02-27
43632,52,48,5,2016-03-01
43633,77,3,5,2016-02-08
43634,420,444,1,2016-02-16
43635,166,30,4,2016-02-27
43636,186,23,3,2016-02-26
43637,242,10,2,2016-02-12
43638,40,6,5,2016-02-05
43639,446,10,1,2016-02-13
43640,500,8,5,2016-02-01
43641,71,38,3,2016-02-03
43642,262,8,4,2016-02-12
43643,191,50,4,2016-02-17
43644,250,12,4,2016-02-20
43645,406,49,3,2016-02-11
43646,37,28,4,2016-02-02
43647,262,49,1,2016-02-10
43648,410,1,3,2016-02-08
43649,267,25,4,2016-02-25
43650,285,32,4,2016-02-08
43651,315,6,1,2016-02-21
43652,338,6,2,2016-02-24
43653,131,32,4,2016-02-10
43654,261,25,4,2016-02-16
43655,351,2,3,2016-02-15
43656,246,1,2,2016-03-01
43657,380,5,4,2016-02-01
43658,304,8,4,2016-02-15
43659,36,2,1,2016-02-22
43660,428,32,1,2016-02-29
43661,117,47,4,2016-02-27
43662,162,3,1,2016-02-19
43663,473,1,4,2016-02-18
43664,20,13,4,2016-02-22
43665,44,33,4,2016-02-05
43666,210,1,2,2016-02-21
43667,455,45,2,2016-02-25
43668,355,2,4,2016-02-29
43669,141,13,1,2016-02-22
43670,462,49,3,2016-02-07
43671,471,21,2,2016-02-05
43672,455,6,1,2016-02-10
43673,161,41,3,2016-02-08
43674,358,6,4,2016-02-18
43675,273,123,5,2016-02-03
43676,432,3,3,2016-02-26
43677,123,2,5,2016-02-21
43678,152,1,4,2016-02-09
43679,484,8,2,2016-02-27
43680,59,27,1,2016-02-20
43681,271,33,2,2016-02-27
43682,73,2,1,2016-02-16
43683,310,50,2,2016-02-19
43684,153,45,1,2016-02-15
43685,138,42,3,2016-02-11
43686,490,8,4,2016-02-15
43687,132,36,2,2016-02-22
43688,131,11,5,2016-02-19
43689,17,8,3,2016-02-03
43690,130,5,1,2016-02-26
43691,247,10,5,2016-02-27
43692,257,5,4,2016-02-09
43693,78,3,4,2016-02-11
43694,274,1,3,2016-02-01
43695,469,43,1,2016-02-28
43696,375,5,2,2016-02-09
43697,472,30,3,2016-02-18
43698,333,16,4,2016-02-27
43699,396,33,1,2016-02-22
43700,85,37,1,2016-02-09
43701,432,38,1,2016-02-26
43702,342,1,4,2016-03-01
43703,231,6,1,2016-02-15
43704,356,21,4,2016-02-20
43705,361,6,5,2016-02-23
43706,10,15,4,2016-02-11
43707,10,37,5,2016-02-20
43708,206,15,5,2016-02-11
43709,30,36,4,2016-02-04
43710,61,10,4,2016-02-20
43711,358,43,1,2016-02-10
43712,69,5,4,2016-02-12
43713,389,8,3,2016-02-01
43714,54,44,2,2016-02-27
43715,137,13,3,2016-02-15
43716,286,3,1,2016-02-19
43717,50,1,4,2016-02-03
43718,149,33,1,2016-02-06
43719,245,5,1,2016-02-23
43720,440,36,2,2016-02-08
43721,318,40,3,2016-02-20
43722,207,23,4,2016-02-08
43723,130,10,3,2016-02-25
43724,106,2,1,2016-02-01
43725,55,10,5,2016-02-12
43726,299,24,1,2016-02-11
43727,241,27,2,2016-02-20
43728,411,5,4,2016-02-16
43729,415,26,2,2016-03-01
43730,293,2,3,2016-02-03
43731,356,1,2,2016-02-26
43732,108,8,2,2016-02-14
43733,353,5,1,2016-02-25
43734,257,39,4,2016-02-14
43735,57,2,1,2016-02-28
43736,246,16,3,2016-02-04
43737,162,1,3,2016-02-05
43738,306,2,4,2016-02-22
43739,145,1,5,2016-02-12
43740,299,1,4,2016-02-13
43741,168,43,3,2016-02-11
43742,225,80,2,2016-02-02
43743,18,42,4,2016-02-12
43744,473,5,1,2016-02-05
43745,393,80,1,2016-02-03
43746,331,45,5,2016-02-05
43747,127,3,1,2016-02-19
43748,317,26,2,2016-02-21
43749,25,123,2,2016-02-12
43750,340,10,4,2016-02-19
43751,408,40,3,2016-02-21
43752,337,33,1,2016-02-09
43753,270,1,3,2016-02-07
43754,465,36,2,2016-02-26
43755,220,3,2,2016-02-14
43756,22,15,4,2016-02-18
43757,343,10,1,2016-02-16
43758,230,41,2,2016-02-15
43759,432,5,5,2016-02-04
43760,455,80,1,2016-02-15
43761,314,27,1,2016-02-01
43762,270,37,3,2016-02-26
43763,83,41,2,2016-02-17
43764,46,18,3,2016-02-23
43765,127,33,1,2016-03-01
43766,342,2,2,2016-02-19
43767,169,5,2,2016-02-08
43768,173,80,2,2016-02-08
43769,158,21,4,2016-02-28
43770,441,36,4,2016-02-18
43771,161,23,3,2016-02-04
43772,50,3,1,2016-02-06
43773,144,80,4,2016-02-01
43774,342,10,5,2016-02-25
43775,30,1,4,2016-02-16
43776,357,27,2,2016-02-26
43777,307,30,2,2016-02-21
43778,235,39,4,2016-02-04
43779,379,5,5,2016-02-02
43780,144,32,2,2016-02-19
43781,215,10,1,2016-02-21
43782,346,5,5,2016-02-03
43783,391,29,2,2016-02-03
43784,413,26,5,2016-02-09
43785,405,8,1,2016-02-19
43786,377,5,5,2016-02-01
43787,18,10,1,2016-02-15
43788,414,22,3,2016-02-21
43789,120,18,5,2016-02-29
43790,52,40,1,2016-02-01
43791,160,2,1,2016-02-06
43792,424,3,1,2016-02-22
43793,79,45,3,2016-02-13
43794,419,3,5,2016-03-01
43795,15,8,3,2016-02-17
43796,246,8,4,2016-02-10
43797,288,30,2,2016-02-25
43798,185,15,1,2016-02-06
43799,123,1,3,2016-02-19
43800,283,444,5,2016-02-07
43801,380,5,3,2016-02-16
43802,8,6,2,2016-02-14
43803,139,1,1,2016-02-04
43804,116,44,3,2016-02-02
43805,435,123,3,2016-02-21
43806,304,21,2,2016-02-19
43807,96,22,4,2016-02-24
43808,267,26,3,2016-02-27
43809,458,3,3,2016-02-27
43810,158,123,1,2016-02-14
43811,435,6,4,2016-02-16
43812,422,19,1,2016-02-23
43813,437,25,4,2016-02-11
43814,6,17,4,2016-02-08
43815,314,50,2,2016-02-04
43816,178,10,1,2016-02-21
43817,454,28,5,2016-02-17
43818,351,19,5,2016-02-03
43819,425,444,4,2016-02-09
43820,336,5,1,2016-02-14
43821,183,6,1,2016-02-08
43822,85,2,3,2016-02-11
43823,180,6,4,2016-02-26
43824,16,47,5,2016-02-28
43825,275,39,1,2016-02-10
43826,133,23,4,2016-02-17
43827,27,6,2,2016-02-13
43828,319,5,2,2016-02-13
43829,283,1,1,2016-02-01
43830,80,45,4,2016-02-23
43831,282,3,3,2016-02-04
43832,388,30,5,2016-02-04
43833,2,31,5,2016-02-01
43834,434,5,5,2016-02-23
43835,389,3,5,2016-02-09
43836,259,48,3,2016-03-01
43837,90,10,2,2016-02-26
43838,397,1,3,2016-02-19
43839,316,37,1,2016-02-02
43840,203,2,5,2016-02-09
43841,246,36,5,2016-02-12
43842,306,13,5,2016-02-02
43843,147,11,1,2016-02-17
43844,465,5,3,2016-02-02
43845,300,43,3,2016-02-21
43846,208,2,1,2016-02-22
43847,365,10,3,2016-02-22
43848,366,44,1,2016-02-05
43849,488,8,2,2016-02-13
43850,86,19,3,2016-02-27
43851,446,43,5,2016-02-17
43852,291,1,1,2016-02-12
43853,419,17,1,2016-02-11
43854,277,3,3,2016-02-10
43855,250,5,4,2016-02-06
43856,149,36,1,2016-02-25
43857,316,47,5,2016-02-04
43858,252,8,2,2016-02-13
43859,29,26,1,2016-02-23
43860,154,444,2,2016-02-28
43861,189,10,5,2016-02-16
43862,399,40,3,2016-02-18
43863,345,24,5,2016-02-13
43864,454,15,3,2016-02-04
43865,192,1,4,2016-02-09
43866,72,10,2,2016-02-28
43867,219,19,3,2016-02-27
43868,327,36,5,2016-02-09
43869,307,6,3,2016-02-15
43870,267,39,4,2016-02-29
43871,262,10,2,2016-02-09
43872,84,2,3,2016-02-08
43873,60,123,1,2016-02-01
43874,483,49,3,2016-02-09
43875,41,2,5,2016-02-25
43876,53,36,5,2016-02-27
43877,130,6,2,2016-02-04
43878,483,30,5,2016-02-18
43879,234,2,5,2016-02-09
43880,228,2,5,2016-02-03
43881,368,28,2,2016-02-25
43882,56,49,3,2016-02-29
43883,454,49,4,2016-02-18
43884,112,45,1,2016-02-07
43885,299,33,2,2016-02-06
43886,330,1,1,2016-02-22
43887,376,2,3,2016-02-20
43888,464,25,4,2016-02-27
43889,428,43,5,2016-02-01
43890,287,28,3,2016-02-06
43891,14,5,5,2016-02-08
43892,48,1,1,2016-02-21
43893,333,44,5,2016-03-01
43894,386,123,5,2016-02-21
43895,269,29,5,2016-02-09
43896,346,10,3,2016-02-17
43897,169,1,5,2016-02-03
43898,19,38,3,2016-02-16
43899,196,15,5,2016-02-03
43900,270,44,4,2016-02-24
43901,193,32,3,2016-02-12
43902,432,8,1,2016-02-07
43903,373,1,3,2016-02-14
43904,424,123,5,2016-03-01
43905,262,6,2,2016-02-04
43906,256,8,3,2016-02-12
43907,138,3,2,2016-03-01
43908,36,2,4,2016-02-15
43909,481,3,4,2016-02-12
43910,174,1,4,2016-02-03
43911,208,10,1,2016-02-12
43912,126,43,1,2016-02-09
43913,119,5,5,2016-02-18
43914,232,11,2,2016-02-03
43915,486,37,2,2016-02-09
43916,167,3,2,2016-02-24
43917,227,6,1,2016-02-13
43918,395,26,2,2016-03-01
43919,73,444,1,2016-02-20
43920,235,2,4,2016-02-08
43921,175,27,3,2016-02-12
43922,115,3,4,2016-02-28
43923,500,26,5,2016-02-12
43924,316,8,1,2016-02-25
43925,155,3,4,2016-02-14
43926,292,6,4,2016-02-15
43927,105,26,2,2016-02-03
43928,328,22,5,2016-02-12
43929,372,31,1,2016-02-24
43930,203,17,4,2016-02-20
43931,217,26,1,2016-02-18
43932,317,47,1,2016-02-13
43933,438,47,3,2016-02-11
43934,57,46,4,2016-02-29
43935,298,10,5,2016-02-29
43936,378,46,4,2016-02-29
43937,56,39,1,2016-02-13
43938,37,3,5,2016-02-08
43939,434,20,1,2016-02-28
43940,472,80,1,2016-02-18
43941,182,29,4,2016-02-26
43942,139,46,4,2016-02-01
43943,73,45,3,2016-02-10
43944,181,80,2,2016-02-11
43945,3,1,5,2016-02-02
43946,448,5,5,2016-02-26
43947,276,50,1,2016-02-20
43948,183,3,5,2016-02-13
43949,478,123,4,2016-02-05
43950,120,5,1,2016-02-14
43951,390,2,5,2016-02-28
43952,450,42,1,2016-02-20
43953,408,2,2,2016-02-12
43954,341,48,4,2016-02-07
43955,101,5,2,2016-02-29
43956,147,2,1,2016-02-03
43957,458,46,3,2016-02-26
43958,39,10,5,2016-02-16
43959,431,5,2,2016-02-01
43960,2,2,3,2016-02-17
43961,181,2,5,2016-02-03
43962,209,20,4,2016-02-14
43963,326,40,4,2016-02-25
43964,164,6,2,2016-02-25
43965,228,1,5,2016-02-06
43966,454,31,3,2016-02-17
43967,350,1,5,2016-02-29
43968,474,12,5,2016-02-02
43969,72,8,3,2016-02-16
43970,290,6,1,2016-02-06
43971,467,8,3,2016-02-28
43972,141,3,5,2016-02-07
43973,160,1,1,2016-02-11
43974,135,27,2,2016-02-23
43975,17,41,2,2016-02-24
43976,228,30,2,2016-02-09
43977,314,25,4,2016-02-06
43978,31,22,4,2016-02-03
43979,33,23,3,2016-03-01
43980,407,11,4,2016-02-03
43981,71,444,3,2016-02-24
43982,338,80,3,2016-02-13
43983,326,19,5,2016-02-15
43984,465,32,5,2016-02-13
43985,96,5,3,2016-02-23
43986,28,8,5,2016-02-28
43987,199,10,1,2016-02-12
43988,16,6,1,2016-02-28
43989,251,80,2,2016-02-06
43990,97,19,2,2016-02-04
43991,55,42,4,2016-02-23
43992,283,31,3,2016-02-07
43993,103,5,4,2016-02-24
43994,188,36,5,2016-02-13
43995,104,5,5,2016-02-01
43996,411,2,3,2016-02-02
43997,490,6,2,2016-02-10
43998,37,16,1,2016-02-13
43999,375,2,3,2016-02-18
44000,319,23,1,2016-02-20
44001,62,3,2,2016-02-26
44002,130,15,4,2016-02-25
44003,38,11,1,2016-02-14
44004,162,6,3,2016-02-26
44005,56,10,5,2016-02-20
44006,282,33,5,2016-02-16
44007,55,3,2,2016-02-24
44008,457,8,2,2016-02-11
44009,10,6,3,2016-02-24
44010,157,29,4,2016-02-15
44011,158,18,1,2016-02-14
44012,380,3,2,2016-03-01
44013,182,2,1,2016-02-19
44014,9,80,4,2016-02-20
44015,432,1,5,2016-02-19
44016,203,10,5,2016-02-01
44017,344,3,5,2016-02-22
44018,17,5,3,2016-02-07
44019,438,16,2,2016-02-11
44020,90,1,3,2016-02-20
44021,34,6,1,2016-02-19
44022,4,21,1,2016-02-03
44023,381,23,5,2016-02-15
44024,475,10,5,2016-02-23
44025,218,10,1,2016-02-13
44026,417,10,3,2016-02-06
44027,3,50,4,2016-02-08
44028,410,444,1,2016-02-01
44029,459,6,1,2016-02-28
44030,51,80,1,2016-02-06
44031,422,10,4,2016-02-27
44032,241,38,3,2016-02-01
44033,169,27,1,2016-02-10
44034,47,6,5,2016-02-22
44035,35,3,5,2016-02-26
44036,135,10,4,2016-02-29
44037,473,123,5,2016-02-11
44038,118,1,1,2016-02-25
44039,101,46,5,2016-02-08
44040,229,6,4,2016-02-18
44041,206,50,1,2016-02-07
44042,167,32,5,2016-02-26
44043,454,8,1,2016-02-29
44044,11,16,1,2016-02-14
44045,424,1,2,2016-02-01
44046,179,33,2,2016-02-15
44047,374,48,2,2016-02-11
44048,119,30,2,2016-02-29
44049,412,40,5,2016-02-12
44050,111,10,3,2016-02-18
44051,8,45,5,2016-02-06
44052,447,45,3,2016-02-20
44053,254,123,2,2016-02-01
44054,261,123,1,2016-02-07
44055,127,1,1,2016-02-20
44056,340,33,1,2016-03-01
44057,257,1,3,2016-02-16
44058,97,12,2,2016-02-24
44059,380,50,2,2016-02-22
44060,419,8,2,2016-02-19
44061,319,5,5,2016-02-07
44062,105,18,2,2016-02-21
44063,187,6,5,2016-02-21
44064,454,26,1,2016-02-28
44065,248,11,1,2016-02-15
44066,193,49,2,2016-02-28
44067,323,1,2,2016-02-03
44068,442,123,3,2016-02-11
44069,198,5,5,2016-02-05
44070,184,3,2,2016-02-21
44071,43,3,2,2016-02-10
44072,495,1,5,2016-02-20
44073,460,6,4,2016-02-23
44074,9,24,1,2016-02-26
44075,155,12,3,2016-02-04
44076,176,12,4,2016-02-23
44077,200,80,2,2016-02-16
44078,380,38,2,2016-02-08
44079,476,33,4,2016-02-13
44080,54,80,1,2016-02-27
44081,57,5,5,2016-02-04
44082,13,1,3,2016-02-13
44083,452,41,2,2016-02-17
44084,39,123,3,2016-02-12
44085,453,28,4,2016-02-24
44086,180,3,3,2016-02-19
44087,349,12,4,2016-02-13
44088,242,24,5,2016-02-08
44089,14,28,4,2016-03-01
44090,52,3,5,2016-02-26
44091,399,41,3,2016-02-12
44092,233,3,3,2016-03-01
44093,376,25,4,2016-02-11
44094,374,10,1,2016-02-01
44095,492,10,3,2016-02-11
44096,285,3,1,2016-02-18
44097,269,11,5,2016-02-12
44098,338,2,3,2016-03-01
44099,347,28,3,2016-02-18
44100,320,25,4,2016-02-07
44101,24,16,1,2016-02-20
44102,43,26,5,2016-02-03
44103,364,1,5,2016-02-26
44104,385,6,3,2016-02-27
44105,180,3,2,2016-02-17
44106,396,8,1,2016-02-10
44107,202,36,3,2016-02-09
44108,314,10,2,2016-03-01
44109,416,23,2,2016-02-28
44110,478,2,3,2016-02-23
44111,128,24,1,2016-02-12
44112,488,13,5,2016-02-15
44113,166,36,3,2016-02-02
44114,70,6,2,2016-02-05
44115,322,1,1,2016-02-05
44116,296,3,5,2016-02-13
44117,114,39,2,2016-03-01
44118,206,48,2,2016-02-24
44119,323,46,2,2016-02-15
44120,32,48,2,2016-02-23
44121,235,10,5,2016-02-16
44122,295,21,5,2016-02-14
44123,192,11,3,2016-02-24
44124,348,40,2,2016-02-10
44125,151,1,1,2016-02-22
44126,336,43,3,2016-02-23
44127,31,2,2,2016-02-02
44128,185,50,5,2016-02-14
44129,172,1,1,2016-02-29
44130,246,6,5,2016-03-01
44131,429,3,1,2016-02-02
44132,463,5,2,2016-02-28
44133,481,1,4,2016-02-21
44134,445,3,5,2016-02-23
44135,365,36,3,2016-02-26
44136,116,10,1,2016-02-04
44137,157,27,4,2016-03-01
44138,489,80,1,2016-02-16
44139,458,39,4,2016-02-18
44140,182,1,4,2016-02-19
44141,347,45,2,2016-02-17
44142,290,1,4,2016-02-28
44143,305,20,4,2016-02-24
44144,34,3,2,2016-02-22
44145,365,12,1,2016-02-12
44146,198,30,4,2016-03-01
44147,182,31,1,2016-02-19
44148,124,10,3,2016-02-05
44149,167,40,3,2016-02-02
44150,363,17,2,2016-02-10
44151,61,28,1,2016-02-13
44152,153,38,3,2016-02-02
44153,108,8,2,2016-02-17
44154,325,49,5,2016-02-23
44155,336,6,4,2016-02-10
44156,387,37,3,2016-02-20
44157,479,43,4,2016-02-27
44158,93,27,4,2016-02-29
44159,253,3,1,2016-02-05
44160,157,31,1,2016-02-03
44161,133,38,4,2016-02-26
44162,310,6,4,2016-02-01
44163,155,2,2,2016-02-15
44164,404,1,1,2016-02-06
44165,149,32,5,2016-02-25
44166,253,1,2,2016-02-16
44167,132,1,5,2016-02-21
44168,2,3,1,2016-02-14
44169,32,8,2,2016-02-11
44170,279,31,2,2016-02-02
44171,420,123,1,2016-02-24
44172,296,20,5,2016-02-08
44173,5,43,2,2016-02-06
44174,131,1,4,2016-02-25
44175,391,1,3,2016-02-25
44176,462,3,5,2016-02-23
44177,314,1,3,2016-02-23
44178,23,37,3,2016-02-04
44179,391,8,5,2016-02-21
44180,300,24,2,2016-02-28
44181,30,10,5,2016-02-29
44182,320,17,4,2016-02-05
44183,124,48,3,2016-02-19
44184,164,8,5,2016-02-16
44185,129,3,2,2016-02-25
44186,476,6,5,2016-02-23
44187,279,6,3,2016-02-09
44188,381,45,1,2016-02-12
44189,396,6,5,2016-02-20
44190,134,17,1,2016-02-13
44191,421,12,4,2016-02-15
44192,212,35,3,2016-02-04
44193,63,47,2,2016-02-06
44194,229,12,3,2016-02-02
44195,443,48,1,2016-02-13
44196,137,6,1,2016-02-27
44197,411,50,2,2016-02-17
44198,135,39,5,2016-02-22
44199,30,123,2,2016-02-27
44200,19,10,5,2016-02-21
44201,342,43,5,2016-02-22
44202,369,13,3,2016-02-06
44203,402,37,2,2016-02-08
44204,493,21,4,2016-02-19
44205,151,6,3,2016-02-16
44206,306,35,3,2016-02-24
44207,464,1,4,2016-02-08
44208,125,28,2,2016-02-27
44209,7,10,2,2016-02-04
44210,21,5,3,2016-02-27
44211,397,21,1,2016-02-07
44212,119,8,5,2016-02-29
44213,353,6,2,2016-02-06
44214,315,11,5,2016-02-09
44215,388,1,2,2016-02-24
44216,465,444,4,2016-02-28
44217,268,16,2,2016-02-26
44218,402,41,2,2016-02-25
44219,195,50,2,2016-02-18
44220,322,40,3,2016-02-08
44221,53,6,2,2016-02-13
44222,230,444,4,2016-02-29
44223,235,6,1,2016-02-29
44224,393,29,5,2016-02-04
44225,330,29,5,2016-02-20
44226,372,41,1,2016-02-02
44227,258,3,3,2016-02-26
44228,139,46,3,2016-02-15
44229,266,23,5,2016-02-05
44230,198,30,3,2016-02-17
44231,88,6,2,2016-02-28
44232,260,10,1,2016-02-17
44233,187,5,3,2016-02-18
44234,429,10,2,2016-02-10
44235,275,26,5,2016-02-23
44236,97,41,4,2016-02-12
44237,229,32,2,2016-02-03
44238,192,10,2,2016-02-14
44239,479,8,1,2016-02-11
44240,152,5,2,2016-02-23
44241,373,24,5,2016-02-21
44242,18,8,1,2016-02-10
44243,321,37,3,2016-02-07
44244,270,444,4,2016-02-26
44245,458,3,5,2016-02-16
44246,222,50,4,2016-02-18
44247,415,12,5,2016-02-28
44248,299,32,1,2016-02-20
44249,95,3,2,2016-02-24
44250,3,1,4,2016-02-02
44251,270,5,2,2016-02-24
44252,224,24,3,2016-02-06
